Sample_names,salt_mean,salt_median,salt_mode,salt_max,salt_min,salt_daily_range,salt_q95,salt_q5,salt_sd,temp_mean,temp_median,temp_mode,temp_max,temp_min,temp_daily_range,temp_q95,temp_q5,temp_sd,speed_mean,speed_median,speed_mode,speed_sd,DIC_mean,DIC_median,DIC_mode,DIC_max,DIC_min,DIC_q95,DIC_q5,DIC_sd,NH4_mean,NH4_median,NH4_mode,NH4_max,NH4_min,NH4_q95,NH4_q5,NH4_sd,EpiPAR_sg_mean,EpiPAR_sg_median,EpiPAR_sg_max,EpiPAR_sg_q95,EpiPAR_sg_q5,EpiPAR_sg_sd,Secchi_mean,Secchi_median,Secchi_mode,Secchi_max,Secchi_min,Secchi_q95,Secchi_q5,Secchi_sd,PH_mean,PH_median,PH_mode,PH_max,PH_min,PH_q95,PH_q5,PH_sd,alk_mean,alk_median,alk_mode,alk_max,alk_min,alk_q95,alk_q5,alk_sd,Chl_a_sum_mean,Chl_a_sum_median,Chl_a_sum_max,Chl_a_sum_q95,Chl_a_sum_q5,Chl_a_sum_sd,bPAR_sd
Spis-MOOR-383,34.99957791,35.19136685,35.33936377,35.60595444,31.99207171,0.051518377,35.41830598,33.83262974,0.504667047,27.11552305,27.36192123,27.48921256,31.43832421,23.00896332,0.237503734,30.1090898,24.22335132,1.982833369,0.065731549,0.060059435,0.047119249,0.036616015,22975.55261,23005.27485,23098.4262,23132.83042,22632.71655,23121.46079,22693.35358,130.3527391,0.055686746,0.035348788,0.033867487,0.188327799,0.015454141,0.157867149,0.018502792,0.04792629,7.741917748,7.311516519,20.03555524,16.30581156,0.522203649,5.223052601,19.46040146,21.31498015,14.96439485,28.30677159,1.078186058,27.20832664,7.418971238,6.624836507,8.055754302,8.054797235,8.078862332,8.089501141,8.017281715,8.078592239,8.025455358,0.017543478,2244.459033,2246.784343,2247.342443,2260.346548,2211.206059,2257.014941,2219.231562,11.31564516,0.190670966,0.146239903,0.609277522,0.500968658,0.043911297,0.146573666,2.292059476
Spis-MOOR-394,35.03597025,35.19994566,35.38213111,35.53273876,33.08471927,0.039300115,35.40887763,34.01113778,0.429716843,26.86063396,27.09278906,27.31193597,30.8168639,23.00985388,0.190150814,29.46725233,24.19234336,1.832122682,0.031873509,0.026670036,0.011880737,0.022999016,22969.2009,23001.35477,23029.14339,23144.08111,22602.72341,23121.53761,22737.1717,128.2537463,0.039348924,0.028919866,0.037579235,0.128901333,0.015564566,0.102905657,0.017798998,0.028132441,7.060045792,5.239539211,19.04655849,16.14943092,0.433950758,5.639696471,18.67559206,18.16702569,28.27748106,28.75283006,1.081120307,28.46264859,7.554680916,7.379937964,8.064563005,8.058994346,8.017861537,8.112495949,8.017861537,8.103758477,8.032417535,0.025352408,2245.941175,2245.667363,2245.662898,2269.557732,2215.774851,2258.10189,2232.942504,9.997313105,0.234360739,0.249109223,0.678267043,0.527870358,0.032134319,0.160086455,2.292059476
Spis-OCCH-628,35.16664073,35.25706679,35.38993766,35.55409047,33.08840544,0.033011087,35.46247679,34.58365262,0.296143453,26.8436273,27.04945524,27.22173573,31.46418611,23.16742648,0.253341172,29.73454069,24.0056445,1.890209847,0.09481186,0.085257057,0.154223223,0.066153432,22992.58125,22999.03501,23035.09243,23122.81445,22864.92438,23106.59132,22896.55575,67.88173691,0.057399879,0.040250361,0.051270991,0.29967228,0.024803984,0.118579515,0.027406943,0.054920625,3.32179088,3.53012759,9.059200845,5.740913847,1.659303764,1.649391494,19.37770996,18.89270484,18.8519495,28.03110404,10.72079944,25.09675666,17.05917555,3.084276687,8.090354547,8.096143108,8.096143108,8.116433712,8.050678284,8.114846265,8.056642807,0.020997805,2251.431474,2251.870987,2250.872675,2260.751065,2242.75128,2259.593909,2243.523876,4.575347643,0.351922138,0.355427264,0.566634839,0.509852758,0.152865098,0.115433022,5.064659187
Spis-OCCH-629,35.16664073,35.25706679,35.38993766,35.55409047,33.08840544,0.033011087,35.46247679,34.58365262,0.296143453,26.8436273,27.04945524,27.22173573,31.46418611,23.16742648,0.253341172,29.73454069,24.0056445,1.890209847,0.09481186,0.085257057,0.154223223,0.066153432,22992.58125,22999.03501,23035.09243,23122.81445,22864.92438,23106.59132,22896.55575,67.88173691,0.057399879,0.040250361,0.051270991,0.29967228,0.024803984,0.118579515,0.027406943,0.054920625,3.32179088,3.53012759,9.059200845,5.740913847,1.659303764,1.649391494,19.37770996,18.89270484,18.8519495,28.03110404,10.72079944,25.09675666,17.05917555,3.084276687,8.090354547,8.096143108,8.096143108,8.116433712,8.050678284,8.114846265,8.056642807,0.020997805,2251.431474,2251.870987,2250.872675,2260.751065,2242.75128,2259.593909,2243.523876,4.575347643,0.351922138,0.355427264,0.566634839,0.509852758,0.152865098,0.115433022,5.064659187
Spis-OCCH-634,35.16664073,35.25706679,35.38993766,35.55409047,33.08840544,0.033011087,35.46247679,34.58365262,0.296143453,26.8436273,27.04945524,27.22173573,31.46418611,23.16742648,0.253341172,29.73454069,24.0056445,1.890209847,0.09481186,0.085257057,0.154223223,0.066153432,22992.58125,22999.03501,23035.09243,23122.81445,22864.92438,23106.59132,22896.55575,67.88173691,0.057399879,0.040250361,0.051270991,0.29967228,0.024803984,0.118579515,0.027406943,0.054920625,3.32179088,3.53012759,9.059200845,5.740913847,1.659303764,1.649391494,19.37770996,18.89270484,18.8519495,28.03110404,10.72079944,25.09675666,17.05917555,3.084276687,8.090354547,8.096143108,8.096143108,8.116433712,8.050678284,8.114846265,8.056642807,0.020997805,2251.431474,2251.870987,2250.872675,2260.751065,2242.75128,2259.593909,2243.523876,4.575347643,0.351922138,0.355427264,0.566634839,0.509852758,0.152865098,0.115433022,5.064659187
Spis-OCCH-655,35.16564009,35.25565676,35.38782669,35.55417822,33.1004956,0.032160669,35.46116614,34.58453243,0.295631638,26.84933522,27.05896924,27.21238302,31.41432446,23.16893848,0.244459001,29.74066739,24.01580592,1.889403421,0.097260872,0.086949999,0.161006967,0.067703752,23021.58211,23032.78422,22871.21548,23162.43455,22871.11234,23132.59909,22881.88107,74.68704396,0.074987824,0.044190088,0.032746275,0.443244086,0.025534974,0.227818034,0.029684414,0.089718142,3.47150627,3.027771354,8.971384978,6.738354227,1.737744489,1.787327407,21.02656651,20.7838522,22.97992273,28.78208793,14.52934342,28.36036407,16.09434853,3.894394987,8.0799452,8.079435385,8.109659885,8.113117852,8.042487198,8.111781052,8.046631404,0.022512894,2251.572,2251.809939,2242.550221,2259.391008,2242.550221,2256.382103,2245.578502,3.886470769,0.309446819,0.320460091,0.775141003,0.603063758,0.046475786,0.181915872,8.164867516
Spis-OCCH-659,35.16564009,35.25565676,35.38782669,35.55417822,33.1004956,0.032160669,35.46116614,34.58453243,0.295631638,26.84933522,27.05896924,27.21238302,31.41432446,23.16893848,0.244459001,29.74066739,24.01580592,1.889403421,0.097260872,0.086949999,0.161006967,0.067703752,23021.58211,23032.78422,22871.21548,23162.43455,22871.11234,23132.59909,22881.88107,74.68704396,0.074987824,0.044190088,0.032746275,0.443244086,0.025534974,0.227818034,0.029684414,0.089718142,3.47150627,3.027771354,8.971384978,6.738354227,1.737744489,1.787327407,21.02656651,20.7838522,22.97992273,28.78208793,14.52934342,28.36036407,16.09434853,3.894394987,8.0799452,8.079435385,8.109659885,8.113117852,8.042487198,8.111781052,8.046631404,0.022512894,2251.572,2251.809939,2242.550221,2259.391008,2242.550221,2256.382103,2245.578502,3.886470769,0.309446819,0.320460091,0.775141003,0.603063758,0.046475786,0.181915872,8.164867516
Spis-OCCH-668,35.16564009,35.25565676,35.38782669,35.55417822,33.1004956,0.032160669,35.46116614,34.58453243,0.295631638,26.84933522,27.05896924,27.21238302,31.41432446,23.16893848,0.244459001,29.74066739,24.01580592,1.889403421,0.097260872,0.086949999,0.161006967,0.067703752,23021.58211,23032.78422,22871.21548,23162.43455,22871.11234,23132.59909,22881.88107,74.68704396,0.074987824,0.044190088,0.032746275,0.443244086,0.025534974,0.227818034,0.029684414,0.089718142,3.47150627,3.027771354,8.971384978,6.738354227,1.737744489,1.787327407,21.02656651,20.7838522,22.97992273,28.78208793,14.52934342,28.36036407,16.09434853,3.894394987,8.0799452,8.079435385,8.109659885,8.113117852,8.042487198,8.111781052,8.046631404,0.022512894,2251.572,2251.809939,2242.550221,2259.391008,2242.550221,2256.382103,2245.578502,3.886470769,0.309446819,0.320460091,0.775141003,0.603063758,0.046475786,0.181915872,8.164867516
Spis-OCDA-570,35.2052015,35.29244431,35.42370156,35.58113802,33.64914064,0.035825635,35.49224403,34.62418846,0.268430398,26.48633802,26.77876876,26.78481221,30.11127762,22.99680666,0.23595352,28.96245008,23.78520363,1.764042246,0.053526057,0.051494921,0.057251914,0.041488656,23015.3051,23021.91418,23156.08398,23156.08398,22815.61865,23152.81832,22831.59628,97.85734148,0.044360658,0.040065806,0.059443126,0.142690756,0.025486928,0.078041431,0.026556521,0.023912524,3.902042297,3.786204906,7.516050768,6.633164939,2.010036556,1.723309658,20.02455063,19.9034999,25.15579318,26.69721604,16.81265075,24.67925615,17.35613393,2.402271655,8.08756942,8.089186779,8.095155508,8.119147046,8.040196328,8.118212154,8.048562925,0.02154678,2251.314681,2250.528474,2256.004276,2261.345073,2241.199689,2260.673486,2242.672552,5.290377938,0.361734623,0.372811364,0.52936445,0.490080849,0.180539127,0.100757739,10.48164223
Spis-OCDA-573,35.2052015,35.29244431,35.42370156,35.58113802,33.64914064,0.035825635,35.49224403,34.62418846,0.268430398,26.48633802,26.77876876,26.78481221,30.11127762,22.99680666,0.23595352,28.96245008,23.78520363,1.764042246,0.053526057,0.051494921,0.057251914,0.041488656,23015.3051,23021.91418,23156.08398,23156.08398,22815.61865,23152.81832,22831.59628,97.85734148,0.044360658,0.040065806,0.059443126,0.142690756,0.025486928,0.078041431,0.026556521,0.023912524,3.902042297,3.786204906,7.516050768,6.633164939,2.010036556,1.723309658,20.02455063,19.9034999,25.15579318,26.69721604,16.81265075,24.67925615,17.35613393,2.402271655,8.08756942,8.089186779,8.095155508,8.119147046,8.040196328,8.118212154,8.048562925,0.02154678,2251.314681,2250.528474,2256.004276,2261.345073,2241.199689,2260.673486,2242.672552,5.290377938,0.361734623,0.372811364,0.52936445,0.490080849,0.180539127,0.100757739,10.48164223
Spis-OCDA-576,35.2052015,35.29244431,35.42370156,35.58113802,33.64914064,0.035825635,35.49224403,34.62418846,0.268430398,26.48633802,26.77876876,26.78481221,30.11127762,22.99680666,0.23595352,28.96245008,23.78520363,1.764042246,0.053526057,0.051494921,0.057251914,0.041488656,23015.3051,23021.91418,23156.08398,23156.08398,22815.61865,23152.81832,22831.59628,97.85734148,0.044360658,0.040065806,0.059443126,0.142690756,0.025486928,0.078041431,0.026556521,0.023912524,3.902042297,3.786204906,7.516050768,6.633164939,2.010036556,1.723309658,20.02455063,19.9034999,25.15579318,26.69721604,16.81265075,24.67925615,17.35613393,2.402271655,8.08756942,8.089186779,8.095155508,8.119147046,8.040196328,8.118212154,8.048562925,0.02154678,2251.314681,2250.528474,2256.004276,2261.345073,2241.199689,2260.673486,2242.672552,5.290377938,0.361734623,0.372811364,0.52936445,0.490080849,0.180539127,0.100757739,10.48164223
Spis-OCDA-577,35.2052015,35.29244431,35.42370156,35.58113802,33.64914064,0.035825635,35.49224403,34.62418846,0.268430398,26.48633802,26.77876876,26.78481221,30.11127762,22.99680666,0.23595352,28.96245008,23.78520363,1.764042246,0.053526057,0.051494921,0.057251914,0.041488656,23015.3051,23021.91418,23156.08398,23156.08398,22815.61865,23152.81832,22831.59628,97.85734148,0.044360658,0.040065806,0.059443126,0.142690756,0.025486928,0.078041431,0.026556521,0.023912524,3.902042297,3.786204906,7.516050768,6.633164939,2.010036556,1.723309658,20.02455063,19.9034999,25.15579318,26.69721604,16.81265075,24.67925615,17.35613393,2.402271655,8.08756942,8.089186779,8.095155508,8.119147046,8.040196328,8.118212154,8.048562925,0.02154678,2251.314681,2250.528474,2256.004276,2261.345073,2241.199689,2260.673486,2242.672552,5.290377938,0.361734623,0.372811364,0.52936445,0.490080849,0.180539127,0.100757739,10.48164223
Spis-OCDA-579,35.2052015,35.29244431,35.42370156,35.58113802,33.64914064,0.035825635,35.49224403,34.62418846,0.268430398,26.48633802,26.77876876,26.78481221,30.11127762,22.99680666,0.23595352,28.96245008,23.78520363,1.764042246,0.053526057,0.051494921,0.057251914,0.041488656,23015.3051,23021.91418,23156.08398,23156.08398,22815.61865,23152.81832,22831.59628,97.85734148,0.044360658,0.040065806,0.059443126,0.142690756,0.025486928,0.078041431,0.026556521,0.023912524,3.902042297,3.786204906,7.516050768,6.633164939,2.010036556,1.723309658,20.02455063,19.9034999,25.15579318,26.69721604,16.81265075,24.67925615,17.35613393,2.402271655,8.08756942,8.089186779,8.095155508,8.119147046,8.040196328,8.118212154,8.048562925,0.02154678,2251.314681,2250.528474,2256.004276,2261.345073,2241.199689,2260.673486,2242.672552,5.290377938,0.361734623,0.372811364,0.52936445,0.490080849,0.180539127,0.100757739,10.48164223
Spis-OCDA-581,35.2052015,35.29244431,35.42370156,35.58113802,33.64914064,0.035825635,35.49224403,34.62418846,0.268430398,26.48633802,26.77876876,26.78481221,30.11127762,22.99680666,0.23595352,28.96245008,23.78520363,1.764042246,0.053526057,0.051494921,0.057251914,0.041488656,23015.3051,23021.91418,23156.08398,23156.08398,22815.61865,23152.81832,22831.59628,97.85734148,0.044360658,0.040065806,0.059443126,0.142690756,0.025486928,0.078041431,0.026556521,0.023912524,3.902042297,3.786204906,7.516050768,6.633164939,2.010036556,1.723309658,20.02455063,19.9034999,25.15579318,26.69721604,16.81265075,24.67925615,17.35613393,2.402271655,8.08756942,8.089186779,8.095155508,8.119147046,8.040196328,8.118212154,8.048562925,0.02154678,2251.314681,2250.528474,2256.004276,2261.345073,2241.199689,2260.673486,2242.672552,5.290377938,0.361734623,0.372811364,0.52936445,0.490080849,0.180539127,0.100757739,10.48164223
Spis-OCDA-582,35.2052015,35.29244431,35.42370156,35.58113802,33.64914064,0.035825635,35.49224403,34.62418846,0.268430398,26.48633802,26.77876876,26.78481221,30.11127762,22.99680666,0.23595352,28.96245008,23.78520363,1.764042246,0.053526057,0.051494921,0.057251914,0.041488656,23015.3051,23021.91418,23156.08398,23156.08398,22815.61865,23152.81832,22831.59628,97.85734148,0.044360658,0.040065806,0.059443126,0.142690756,0.025486928,0.078041431,0.026556521,0.023912524,3.902042297,3.786204906,7.516050768,6.633164939,2.010036556,1.723309658,20.02455063,19.9034999,25.15579318,26.69721604,16.81265075,24.67925615,17.35613393,2.402271655,8.08756942,8.089186779,8.095155508,8.119147046,8.040196328,8.118212154,8.048562925,0.02154678,2251.314681,2250.528474,2256.004276,2261.345073,2241.199689,2260.673486,2242.672552,5.290377938,0.361734623,0.372811364,0.52936445,0.490080849,0.180539127,0.100757739,10.48164223
Spis-OCDA-588,35.19275793,35.29490588,35.42201395,35.64379253,32.93967147,0.033803678,35.51305916,34.54497599,0.310845378,26.75410596,27.06199263,27.16786996,31.55053677,22.99652297,0.283010463,29.63111505,23.82549449,1.934981525,0.074062557,0.064757438,0.067624093,0.056134287,22990.81885,22999.67176,23149.40848,23149.40848,22814.69909,23118.58309,22831.86959,83.99243337,0.08875462,0.039672599,0.029963248,0.34961072,0.024021984,0.294443856,0.025864353,0.091319084,4.645035283,3.336109462,11.89414224,8.534640494,2.080308078,2.657478761,21.71899826,20.91870276,21.28977131,30.87869508,13.01270534,30.40412684,16.42554971,4.851307882,8.073327558,8.071839467,8.067350787,8.114427275,8.026521502,8.107463907,8.030062259,0.024938178,2250.36903,2249.110527,2267.074674,2267.074674,2237.994723,2261.866522,2243.722744,5.711956353,0.255964062,0.305157866,0.509945882,0.491993486,0.029012346,0.173995002,10.48164223
Spis-OCDA-589,35.19275793,35.29490588,35.42201395,35.64379253,32.93967147,0.033803678,35.51305916,34.54497599,0.310845378,26.75410596,27.06199263,27.16786996,31.55053677,22.99652297,0.283010463,29.63111505,23.82549449,1.934981525,0.074062557,0.064757438,0.067624093,0.056134287,22990.81885,22999.67176,23149.40848,23149.40848,22814.69909,23118.58309,22831.86959,83.99243337,0.08875462,0.039672599,0.029963248,0.34961072,0.024021984,0.294443856,0.025864353,0.091319084,4.645035283,3.336109462,11.89414224,8.534640494,2.080308078,2.657478761,21.71899826,20.91870276,21.28977131,30.87869508,13.01270534,30.40412684,16.42554971,4.851307882,8.073327558,8.071839467,8.067350787,8.114427275,8.026521502,8.107463907,8.030062259,0.024938178,2250.36903,2249.110527,2267.074674,2267.074674,2237.994723,2261.866522,2243.722744,5.711956353,0.255964062,0.305157866,0.509945882,0.491993486,0.029012346,0.173995002,10.48164223
Spis-OCDA-593,35.19275793,35.29490588,35.42201395,35.64379253,32.93967147,0.033803678,35.51305916,34.54497599,0.310845378,26.75410596,27.06199263,27.16786996,31.55053677,22.99652297,0.283010463,29.63111505,23.82549449,1.934981525,0.074062557,0.064757438,0.067624093,0.056134287,22990.81885,22999.67176,23149.40848,23149.40848,22814.69909,23118.58309,22831.86959,83.99243337,0.08875462,0.039672599,0.029963248,0.34961072,0.024021984,0.294443856,0.025864353,0.091319084,4.645035283,3.336109462,11.89414224,8.534640494,2.080308078,2.657478761,21.71899826,20.91870276,21.28977131,30.87869508,13.01270534,30.40412684,16.42554971,4.851307882,8.073327558,8.071839467,8.067350787,8.114427275,8.026521502,8.107463907,8.030062259,0.024938178,2250.36903,2249.110527,2267.074674,2267.074674,2237.994723,2261.866522,2243.722744,5.711956353,0.255964062,0.305157866,0.509945882,0.491993486,0.029012346,0.173995002,10.48164223
Spis-OCDA-594,35.19275793,35.29490588,35.42201395,35.64379253,32.93967147,0.033803678,35.51305916,34.54497599,0.310845378,26.75410596,27.06199263,27.16786996,31.55053677,22.99652297,0.283010463,29.63111505,23.82549449,1.934981525,0.074062557,0.064757438,0.067624093,0.056134287,22990.81885,22999.67176,23149.40848,23149.40848,22814.69909,23118.58309,22831.86959,83.99243337,0.08875462,0.039672599,0.029963248,0.34961072,0.024021984,0.294443856,0.025864353,0.091319084,4.645035283,3.336109462,11.89414224,8.534640494,2.080308078,2.657478761,21.71899826,20.91870276,21.28977131,30.87869508,13.01270534,30.40412684,16.42554971,4.851307882,8.073327558,8.071839467,8.067350787,8.114427275,8.026521502,8.107463907,8.030062259,0.024938178,2250.36903,2249.110527,2267.074674,2267.074674,2237.994723,2261.866522,2243.722744,5.711956353,0.255964062,0.305157866,0.509945882,0.491993486,0.029012346,0.173995002,10.48164223
Spis-OCDA-595,35.19275793,35.29490588,35.42201395,35.64379253,32.93967147,0.033803678,35.51305916,34.54497599,0.310845378,26.75410596,27.06199263,27.16786996,31.55053677,22.99652297,0.283010463,29.63111505,23.82549449,1.934981525,0.074062557,0.064757438,0.067624093,0.056134287,22990.81885,22999.67176,23149.40848,23149.40848,22814.69909,23118.58309,22831.86959,83.99243337,0.08875462,0.039672599,0.029963248,0.34961072,0.024021984,0.294443856,0.025864353,0.091319084,4.645035283,3.336109462,11.89414224,8.534640494,2.080308078,2.657478761,21.71899826,20.91870276,21.28977131,30.87869508,13.01270534,30.40412684,16.42554971,4.851307882,8.073327558,8.071839467,8.067350787,8.114427275,8.026521502,8.107463907,8.030062259,0.024938178,2250.36903,2249.110527,2267.074674,2267.074674,2237.994723,2261.866522,2243.722744,5.711956353,0.255964062,0.305157866,0.509945882,0.491993486,0.029012346,0.173995002,10.48164223
Spis-OCDA-600,35.2056169,35.29316593,35.42157779,35.57551944,33.64514686,0.036211892,35.49196928,34.62389322,0.267983632,26.49510993,26.79001975,26.78080411,30.11091877,23.03365667,0.240101567,28.96996063,23.78663099,1.762916843,0.051187085,0.054254014,0.062522141,0.04245707,23002.24848,23010.71307,23136.47081,23202.12584,22801.86972,23134.1712,22825.40407,108.5127854,0.036345677,0.034219502,0.030681359,0.076254782,0.02049681,0.053875757,0.024249868,0.011780658,4.21309526,3.743115654,7.751452858,7.702217943,1.807741372,1.886026762,20.72549428,19.6086959,21.37090223,26.20357775,15.20291354,25.67391481,16.59168998,3.013350749,8.082050812,8.0833511,8.059585985,8.108721157,8.051223634,8.108136949,8.056288154,0.016677607,2250.848849,2249.492298,2268.283249,2268.283249,2240.937598,2261.863626,2242.677582,6.140848177,0.351272214,0.346070483,1.067976582,0.490703318,0.171433136,0.175930242,10.93571732
